code,label,chapter,billable
L55.8,Otras quemaduras solares,Enfermedades de la piel y del tejido subcutáneo,true
L55.9,"Quemadura solar, no especificada",Enfermedades de la piel y del tejido subcutáneo,true
L56,Otros cambios agudos de la piel debidos a radiación ultravioleta,Enfermedades de la piel y del tejido subcutáneo,false
L56.0,Respuesta fototóxica a drogas,Enfermedades de la piel y del tejido subcutáneo,true
L56.1,Respuesta fotoalérgica a drogas,Enfermedades de la piel y del tejido subcutáneo,true
L56.2,Dermatitis por fotocontacto [dermatitis de berloque],Enfermedades de la piel y del tejido subcutáneo,true
L56.3,Urticaria solar,Enfermedades de la piel y del tejido subcutáneo,true
L56.4,Erupción polimorfa a la luz,Enfermedades de la piel y del tejido subcutáneo,true
L56.8,Otros cambios agudos especificados de la piel debidos a radiación ultravioleta,Enfermedades de la piel y del tejido subcutáneo,true
L56.9,"Cambio agudo de la piel debido a radiación ultravioleta, sin otra especificación",Enfermedades de la piel y del tejido subcutáneo,true
L57,Cambios de la piel debidos a exposición crónica a radiación no ionizante,Enfermedades de la piel y del tejido subcutáneo,false
L57.0,Queratosis actínica,Enfermedades de la piel y del tejido subcutáneo,true
L57.1,Reticuloide actínico,Enfermedades de la piel y del tejido subcutáneo,true
L57.2,Piel romboidal de la nuca,Enfermedades de la piel y del tejido subcutáneo,true
L57.3,Poiquilodermia de Civatte,Enfermedades de la piel y del tejido subcutáneo,true
L57.4,Piel laxa senil,Enfermedades de la piel y del tejido subcutáneo,true
L57.5,Granuloma actínico,Enfermedades de la piel y del tejido subcutáneo,true
L57.8,Otros cambios de la piel debidos a exposición crónica a radiación no ionizante,Enfermedades de la piel y del tejido subcutáneo,true
L57.9,"Cambios de la piel debidos a exposición crónica a radiación no ionizante, sin otra especificación",Enfermedades de la piel y del tejido subcutáneo,true
L58,Radiodermatitis,Enfermedades de la piel y del tejido subcutáneo,false
L58.0,Radiodermatitis aguda,Enfermedades de la piel y del tejido subcutáneo,true
L58.1,Radiodermatitis crónica,Enfermedades de la piel y del tejido subcutáneo,true
L58.9,"Radiodermatitis, no especificada",Enfermedades de la piel y del tejido subcutáneo,true
L59,Otros trastornos de la piel y del tejido subcutáneo relacionados con radiación,Enfermedades de la piel y del tejido subcutáneo,false
L59.0,Eritema ab igne [dermatitis ab igne],Enfermedades de la piel y del tejido subcutáneo,true
L59.8,Otros trastornos especificados de la piel y del tejido subcutáneo relacionados con radiación,Enfermedades de la piel y del tejido subcutáneo,true
L59.9,Trastornos no especificados de la piel y del tejido subcutáneo relacionados con radiación,Enfermedades de la piel y del tejido subcutáneo,true
L60,Trastornos de las uñas,Enfermedades de la piel y del tejido subcutáneo,false
L60.0,Uña encarnada,Enfermedades de la piel y del tejido subcutáneo,true
L60.1,Onicólisis,Enfermedades de la piel y del tejido subcutáneo,true
L60.2,Onicogriposis,Enfermedades de la piel y del tejido subcutáneo,true
L60.3,Distrofia ungueal,Enfermedades de la piel y del tejido subcutáneo,true
L60.4,Líneas de Beau,Enfermedades de la piel y del tejido subcutáneo,true
L60.5,Síndrome de la uña amarilla,Enfermedades de la piel y del tejido subcutáneo,true
L60.8,Otros trastornos de las uñas,Enfermedades de la piel y del tejido subcutáneo,true
L60.9,"Trastorno de la uña, no especificado",Enfermedades de la piel y del tejido subcutáneo,true
L62,Trastornos de las uñas en enfermedades clasificadas en otra parte,Enfermedades de la piel y del tejido subcutáneo,false
L62.0,Uña deforme de la paquidermoperiostosis (M89.4),Enfermedades de la piel y del tejido subcutáneo,true
L62.8,Trastornos de las uñas en otras enfermedades clasificadas en otra parte,Enfermedades de la piel y del tejido subcutáneo,true
L63,Alopecia areata,Enfermedades de la piel y del tejido subcutáneo,false
L63.0,Alopecia (capitis) total,Enfermedades de la piel y del tejido subcutáneo,true
L63.1,Alopecia universal,Enfermedades de la piel y del tejido subcutáneo,true
L63.2,Ofiasis,Enfermedades de la piel y del tejido subcutáneo,true
L63.8,Otras alopecias areatas,Enfermedades de la piel y del tejido subcutáneo,true
L63.9,"Alopecia areata, no especificada",Enfermedades de la piel y del tejido subcutáneo,true
L64,Alopecia andrógena,Enfermedades de la piel y del tejido subcutáneo,false
L64.0,"Alopecia andrógena, inducida por drogas",Enfermedades de la piel y del tejido subcutáneo,true
L64.8,Otras alopecias andrógenas,Enfermedades de la piel y del tejido subcutáneo,true
L64.9,"Alopecia andrógena, no especificada",Enfermedades de la piel y del tejido subcutáneo,true
L65,Otra pérdida no cicatricial del pelo,Enfermedades de la piel y del tejido subcutáneo,false
L65.0,Pérdida capilar telógena,Enfermedades de la piel y del tejido subcutáneo,true
L65.1,Pérdida capilar anágena,Enfermedades de la piel y del tejido subcutáneo,true
L65.2,Alopecia mucinosa,Enfermedades de la piel y del tejido subcutáneo,true
L65.8,Otras pérdidas especificadas no cicatriciales del pelo,Enfermedades de la piel y del tejido subcutáneo,true
L65.9,"Pérdida no cicatricial del pelo, sin otra especificación",Enfermedades de la piel y del tejido subcutáneo,true
L66,Alopecia cicatricial [pérdida cicatricial del pelo],Enfermedades de la piel y del tejido subcutáneo,false
L66.0,Seudopelada,Enfermedades de la piel y del tejido subcutáneo,true
L66.1,Liquen plano pilaris,Enfermedades de la piel y del tejido subcutáneo,true
L66.2,Foliculitis decalvante,Enfermedades de la piel y del tejido subcutáneo,true
L66.3,Perifoliculitis capitis abscedens,Enfermedades de la piel y del tejido subcutáneo,true
L66.4,Foliculitis uleritematosa reticulada,Enfermedades de la piel y del tejido subcutáneo,true
L66.8,Otras alopecias cicatriciales,Enfermedades de la piel y del tejido subcutáneo,true
L66.9,"Alopecia cicatricial, no especificada",Enfermedades de la piel y del tejido subcutáneo,true
L67,Anormalidades del tallo y del color del pelo,Enfermedades de la piel y del tejido subcutáneo,false
L67.0,Tricorrexis nudosa,Enfermedades de la piel y del tejido subcutáneo,true
L67.1,Variación del color del pelo,Enfermedades de la piel y del tejido subcutáneo,true
L67.8,Otras anormalidades del tallo y del color del pelo,Enfermedades de la piel y del tejido subcutáneo,true
L67.9,Anormalidad no especificada del tallo y del color del pelo,Enfermedades de la piel y del tejido subcutáneo,true
L68,Hipertricosis,Enfermedades de la piel y del tejido subcutáneo,false
L68.0,Hirsutismo,Enfermedades de la piel y del tejido subcutáneo,true
L68.1,Hipertricosis lanuginosa adquirida,Enfermedades de la piel y del tejido subcutáneo,true
L68.2,Hipertricosis localizada,Enfermedades de la piel y del tejido subcutáneo,true
L68.3,Politriquia,Enfermedades de la piel y del tejido subcutáneo,true
L68.8,Otras hipertricosis,Enfermedades de la piel y del tejido subcutáneo,true
L68.9,"Hipertricosis, no especificada",Enfermedades de la piel y del tejido subcutáneo,true
L70,Acné,Enfermedades de la piel y del tejido subcutáneo,false
L70.0,Acné vulgar,Enfermedades de la piel y del tejido subcutáneo,true
L70.1,Acné conglobado,Enfermedades de la piel y del tejido subcutáneo,true
L70.2,Acné varioliforme,Enfermedades de la piel y del tejido subcutáneo,true
L70.3,Acné tropical,Enfermedades de la piel y del tejido subcutáneo,true
L70.4,Acné infantil,Enfermedades de la piel y del tejido subcutáneo,true
L70.5,Acné excoriado de la mujer joven,Enfermedades de la piel y del tejido subcutáneo,true
L70.8,Otros acnés,Enfermedades de la piel y del tejido subcutáneo,true
L70.9,"Acné, no especificado",Enfermedades de la piel y del tejido subcutáneo,true
L71,Rosácea,Enfermedades de la piel y del tejido subcutáneo,false
L71.0,Dermatitis peribucal,Enfermedades de la piel y del tejido subcutáneo,true
L71.1,Rinofima,Enfermedades de la piel y del tejido subcutáneo,true
L71.8,Otras rosáceas,Enfermedades de la piel y del tejido subcutáneo,true
L71.9,"Rosácea, no especificada",Enfermedades de la piel y del tejido subcutáneo,true
L72,Quiste folicular de la piel y del tejido subcutáneo,Enfermedades de la piel y del tejido subcutáneo,false
L72.0,Quiste epidérmico,Enfermedades de la piel y del tejido subcutáneo,true
L72.1,Quiste tricodérmico,Enfermedades de la piel y del tejido subcutáneo,true
L72.2,Esteatocistoma múltiple,Enfermedades de la piel y del tejido subcutáneo,true
L72.8,Otros quistes foliculares de la piel y del tejido subcutáneo,Enfermedades de la piel y del tejido subcutáneo,true
L72.9,"Quiste folicular de la piel y del tejido subcutáneo, sin otra especificación",Enfermedades de la piel y del tejido subcutáneo,true
L73,Otros trastornos foliculares,Enfermedades de la piel y del tejido subcutáneo,false
L73.0,Acné queloide,Enfermedades de la piel y del tejido subcutáneo,true
L73.1,Seudofoliculitis de la barba,Enfermedades de la piel y del tejido subcutáneo,true
L73.2,Hidradenitis supurativa,Enfermedades de la piel y del tejido subcutáneo,true
L73.8,Otros trastornos foliculares especificados,Enfermedades de la piel y del tejido subcutáneo,true
L73.9,"Trastorno folicular, no especificado",Enfermedades de la piel y del tejido subcutáneo,true
L74,Trastornos sudoríparos ecrinos,Enfermedades de la piel y del tejido subcutáneo,false
L74.0,Miliaria rubra,Enfermedades de la piel y del tejido subcutáneo,true
L74.1,Miliaria cristalina,Enfermedades de la piel y del tejido subcutáneo,true
L74.2,Miliaria profunda,Enfermedades de la piel y del tejido subcutáneo,true
L74.3,"Miliaria, no especificada",Enfermedades de la piel y del tejido subcutáneo,true
L74.4,Anhidrosis,Enfermedades de la piel y del tejido subcutáneo,true
L74.8,Otros trastornos sudoríparos ecrinos,Enfermedades de la piel y del tejido subcutáneo,true
L74.9,"Trastorno sudoríparo ecrino, no especificado",Enfermedades de la piel y del tejido subcutáneo,true
L75,Trastornos sudoríparos apocrinos,Enfermedades de la piel y del tejido subcutáneo,false
L75.0,Bromhidrosis,Enfermedades de la piel y del tejido subcutáneo,true
L75.1,Cromhidrosis,Enfermedades de la piel y del tejido subcutáneo,true
L75.2,Miliaria apocrina,Enfermedades de la piel y del tejido subcutáneo,true
L75.8,Otros trastornos sudoríparos apocrinos,Enfermedades de la piel y del tejido subcutáneo,true
L75.9,"Trastorno sudoríparo apocrino, no especificado",Enfermedades de la piel y del tejido subcutáneo,true
L80,Vitíligo,Enfermedades de la piel y del tejido subcutáneo,true
L81,Otros trastornos de la pigmentación,Enfermedades de la piel y del tejido subcutáneo,false
L81.0,Hiperpigmentación postinflamatoria,Enfermedades de la piel y del tejido subcutáneo,true
L81.1,Cloasma,Enfermedades de la piel y del tejido subcutáneo,true
L81.2,Efélide,Enfermedades de la piel y del tejido subcutáneo,true
L81.3,Manchas café con leche,Enfermedades de la piel y del tejido subcutáneo,true
L81.4,Otros tipos de hiperpigmentación melanodérmica,Enfermedades de la piel y del tejido subcutáneo,true
L81.5,"Leucodermia, no clasificada en otra parte",Enfermedades de la piel y del tejido subcutáneo,true
L81.6,Otros trastornos de disminución de la formación de la melanina,Enfermedades de la piel y del tejido subcutáneo,true
L81.7,Dermatosis purpúrica pigmentada,Enfermedades de la piel y del tejido subcutáneo,true
L81.8,Otros trastornos especificados de la pigmentación,Enfermedades de la piel y del tejido subcutáneo,true
L81.9,"Trastorno de la pigmentación, no especificado",Enfermedades de la piel y del tejido subcutáneo,true
L82,Queratosis seborreica,Enfermedades de la piel y del tejido subcutáneo,true
L83,Acantosis nigricans,Enfermedades de la piel y del tejido subcutáneo,true
L84,Callos y callosidades,Enfermedades de la piel y del tejido subcutáneo,true
L85,Otros tipos de engrosamiento epidérmico,Enfermedades de la piel y del tejido subcutáneo,false
L85.0,Ictiosis adquirida,Enfermedades de la piel y del tejido subcutáneo,true
L85.1,Queratosis [queratodermia] palmar y plantar adquirida,Enfermedades de la piel y del tejido subcutáneo,true
L85.2,Queratosis punctata (palmar y plantar),Enfermedades de la piel y del tejido subcutáneo,true
L85.3,Xerosis del cutis,Enfermedades de la piel y del tejido subcutáneo,true
L85.8,Otros engrosamientos epidérmicos especificados,Enfermedades de la piel y del tejido subcutáneo,true
L85.9,"Engrosamiento epidérmico, no especificado",Enfermedades de la piel y del tejido subcutáneo,true
L86,Queratoderma en enfermedades clasificadas en otra parte,Enfermedades de la piel y del tejido subcutáneo,true
L87,Trastornos de la eliminación transepidérmica,Enfermedades de la piel y del tejido subcutáneo,false
L87.0,Queratosis folicular y parafolicular penetrante del cutis [Kyrle],Enfermedades de la piel y del tejido subcutáneo,true
L87.1,Colagenosis perforante reactiva,Enfermedades de la piel y del tejido subcutáneo,true
L87.2,Elastosis serpiginosa perforante,Enfermedades de la piel y del tejido subcutáneo,true
L87.8,Otros trastornos de la eliminación transepidérmica,Enfermedades de la piel y del tejido subcutáneo,true
L87.9,"Trastorno de la eliminación transepidérmica, no especificado",Enfermedades de la piel y del tejido subcutáneo,true
L88,Pioderma gangrenoso,Enfermedades de la piel y del tejido subcutáneo,true
L89,Úlcera de decúbito,Enfermedades de la piel y del tejido subcutáneo,true
L90,Trastornos atróficos de la piel,Enfermedades de la piel y del tejido subcutáneo,false
L90.0,Liquen escleroso y atrófico,Enfermedades de la piel y del tejido subcutáneo,true
L90.1,Anetodermia de Schweninger–Buzzi,Enfermedades de la piel y del tejido subcutáneo,true
L90.2,Anetodermia de Jadassohn–Pellizzari,Enfermedades de la piel y del tejido subcutáneo,true
L90.3,Atrofoderma de Pasini y Pierini,Enfermedades de la piel y del tejido subcutáneo,true
L90.4,Acrodermatitis crónica atrófica,Enfermedades de la piel y del tejido subcutáneo,true
