code,label,chapter,billable
6C4G.1Z,"Patrón de uso nocivo de sustancias psicoactivas desconocidas o no especificadas, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.2,Dependencia de sustancias psicoactivas desconocidas o no especificadas,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C4G.20,"Dependencia de sustancias psicoactivas desconocidas o no especificadas, consumo actual","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.21,"Dependencia de sustancias psicoactivas desconocidas o no especificadas, remisión completa temprana","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.22,"Dependencia de sustancias psicoactivas desconocidas o no especificadas, remisión parcial prolongada","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.23,"Dependencia de sustancias psicoactivas desconocidas o no especificadas, remisión completa prolongada","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.2Z,"Dependencia de sustancias psicoactivas desconocidas o no especificadas, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.3,Intoxicación por sustancias psicoactivas desconocidas o no especificadas,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.4,Síndrome de abstinencia de sustancias psicoactivas desconocidas o no especificadas,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C4G.40,"Síndrome de abstinencia de una sustancia psicoactiva desconocida o no especificada, sin complicaciones","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.41,"Síndrome de abstiencia por sustancia psicoactiva desconocida o no especificada, con trastornos perceptivos","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.42,"Síndrome de abstinencia por sustancia psicoactiva desconocida o no especificada, con convulsiones","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.43,"Síndrome de abstinencia por sustancias psicoactivas desconocidas o sin especificación, con trastornos perceptivos y convulsiones","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.4Z,"Síndrome de abstinencia de sustancias psicoactivas desconocidas o no especificadas, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.5,Delirium inducido por sustancias psicoactivas desconocidas o no especificadas,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.6,Trastorno psicótico inducido por sustancias psicoactivas desconocidas o no especificadas,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.7,Ciertos trastornos mentales o del comportamiento inducidos por sustancias psicoactivas desconocidas o no especificadas,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C4G.70,Trastorno del estado de ánimo provocado por sustancia psicoactiva desconocida o no especificada,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.71,Trastorno de ansiedad inducido por sustancias psicoactivas desconocidas o sin especificación,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.72,Trastorno obsesivo-compulsivo o trastorno inducido relacionado por una sustancia psicoactiva desconocida o no especificada,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.73,Trastorno de control de los impulsos inducido por una sustancia psicoactiva desconocida o no especificada,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.Y,Otros trastornos especificados debidos al uso de sustancias psicoactivas desconocidas o no especificadas,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4G.Z,"Trastornos debidos al uso de sustancias psicoactivas desconocidas o no especificadas, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4H,Trastornos debidos al consumo de sustancias no psicoactivas,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C4H.0,Episodio de uso nocivo de sustancias no psicoactivas,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4H.1,Patrón de uso nocivo de sustancias no psicoactivas,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C4H.10,"Patrón de uso nocivo de sustancias no psicoactivas, episódico","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4H.11,"Patrón de uso nocivo de sustancias no psicoactivas, continuo","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4H.1Z,"Patrón nocivo de uso de sustancias no psicoactivas, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4H.Y,Otros trastornos especificados debidos al consumo de sustancias no psicoactivas,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4H.Z,"Trastornos debidos al consumo de sustancias no psicoactivas, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4Y,Otros trastornos específicos debidos al uso de sustancias,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C4Z,"Trastornos debidos al uso de sustancias, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C50,Trastorno por juego de apuestas,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C50.0,"Trastorno por juego de apuestas, predominantemente fuera de línea","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C50.1,"Trastorno por juego de apuestas, predominantemente en línea","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C50.Z,"Trastorno por juego de apuestas, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C51,Trastorno por uso de videojuegos,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C51.0,"Trastorno por uso de videojuegos, predominantemente en línea","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C51.1,"Trastorno por uso de videojuegos, predominantemente fuera de línea","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C51.Z,"Trastorno por uso de videojuegos, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C5Y,Otros trastornos especificados debidos a comportamientos adictivos,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C5Z,"Trastornos debidos a comportamientos adictivos, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C70,Piromanía,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C71,Cleptomanía,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C72,Trastorno por comportamiento sexual compulsivo,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C73,Trastorno explosivo intermitente,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C7Y,Otros trastornos especificados del control de los impulsos,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C7Z,"Trastornos del control de los impulsos, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C90,Trastorno desafiante y oposicionista,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C90.0,Trastorno desafiante y oposicionista con irritabilidad o enojo crónicos,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C90.00,"Trastorno desafiante y oposicionista con irritabilidad o enojo crónicos, con emociones prosociales limitadas","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C90.01,"Trastorno desafiante y oposicionista con irritabilidad o enojo crónicos, con emociones prosociales normales","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C90.0Z,"Trastorno desafiante y oposicionista con irritabilidad o enojo crónicos, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C90.1,Trastorno desafiante y oposicionista sin irritabilidad o enojo crónicos,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C90.10,"Trastorno desafiante y oposicionista sin irritabilidad o enojo crónicos, con emociones prosociales limitadas","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C90.11,"Trastorno desafiante y oposicionista sin irritabilidad o enojo crónicos, con emociones prosociales normales","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C90.1Z,"Trastorno desafiante y oposicionista sin irritabilidad o enojo crónicos, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C90.Z,"Trastorno desafiante y oposicionista, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C91,Trastorno de comportamiento disocial,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C91.0,"Trastorno de comportamiento disocial, inicio en la infancia","Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C91.00,"Trastorno de comportamiento disocial, inicio en la infancia, con emociones prosociales limitadas","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C91.01,"Trastorno de comportamiento disocial, inicio en la infancia, con emociones prosociales normales","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C91.0Z,"Trastorno de comportamiento disocial, inicio en la infancia, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C91.1,"Trastorno de comportamiento disocial, inicio en la adolescencia","Trastornos mentales, del comportamiento y del neurodesarrollo",false
6C91.10,"Trastorno de comportamiento disocial, inicio en la adolescencia, con emociones prosociales limitadas","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C91.11,"Trastorno de comportamiento disocial, inicio en la adolescencia, con emociones prosociales normales","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C91.1Y,"Otros trastornos especificados de comportamiento disocial, inicio en la adolescencia","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C91.Z,"Trastorno de comportamiento disocial, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C9Y,Otros trastornos de comportamiento disruptivo y disocial especificado,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6C9Z,"Trastornos de comportamiento disruptivo y disocial, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D10,Trastorno de personalidad,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6D10.0,Trastorno de personalidad leve,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D10.1,Trastorno de personalidad moderado,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D10.2,Trastorno de personalidad grave,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D10.Z,"Trastorno de personalidad, sin especificación","Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D11,Rasgos o patrones de personalidad prominentes,"Trastornos mentales, del comportamiento y del neurodesarrollo",false
6D11.0,Afectividad negativa en los trastornos o dificultades de la personalidad,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D11.1,Desapego en los trastornos o dificultades de la personalidad,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D11.2,Comportamiento disocial en los trastornos o dificultades de la personalidad,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D11.3,Desinhibición en los trastornos o dificultades de la personalidad,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D11.4,Características anancásticas en los trastornos o las dificultades de la personalidad,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D11.5,Patrón límite,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D30,Trastorno exhibicionista,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D31,Trastorno voyeurista,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D32,Trastorno pedofílico,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
6D33,Trastorno por sadismo sexual coercitivo,"Trastornos mentales, del comportamiento y del neurodesarrollo",true
